"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2018";"0000";"23,5";"24,0";"22,3";"89,0";"";"";"";"";"";"";"972,7";"";"2,0";"90,0";"14,0";"";"5,0"
"02/01/2018";"0100";"21,0";"22,3";"20,7";"94,0";"";"";"";"";"";"";"974,8";"";"3,0";"135,0";"12,1";"";"13,0"
"02/01/2018";"0200";"20,8";"21,1";"20,6";"94,0";"";"";"";"";"";"";"973,2";"";"2,0";"90,0";"7,0";"";"0,6"
"02/01/2018";"0300";"20,8";"21,1";"20,4";"94,0";"";"";"";"";"";"";"974,4";"";"1,0";"0,0";"4,0";"";"0,0"
"02/01/2018";"0400";"20,4";"20,7";"20,3";"95,0";"";"";"";"";"";"";"974,2";"";"1,0";"0,0";"3,0";"";"0,0"
"02/01/2018";"0500";"20,4";"20,6";"20,2";"95,0";"";"";"";"";"";"";"973,4";"";"0,0";"0,0";"2,4";"";"0,2"
"02/01/2018";"0600";"20,4";"20,9";"20,3";"95,0";"";"";"";"";"";"";"973,4";"";"0,0";"0,0";"4,0";"";"4,4"
"02/01/2018";"0700";"20,3";"20,6";"20,1";"95,0";"";"";"";"";"";"";"973,4";"";"1,0";"0,0";"6,4";"";"14,0"
"02/01/2018";"0800";"20,2";"20,6";"20,1";"95,0";"";"";"";"";"";"";"972,5";"";"2,0";"45,0";"5,4";"";"1,8"
"02/01/2018";"0900";"20,2";"20,6";"20,0";"95,0";"";"";"";"";"";"";"972,0";"";"1,0";"0,0";"3,5";"0,90";"0,8"
"02/01/2018";"1000";"20,2";"20,6";"20,0";"95,0";"";"";"";"";"";"";"972,4";"";"0,0";"45,0";"2,4";"48,60";"0,0"
"02/01/2018";"1100";"20,6";"21,1";"20,3";"94,0";"";"";"";"";"";"";"973,0";"";"1,0";"135,0";"3,7";"133,20";"0,4"
"02/01/2018";"1200";"21,2";"21,8";"20,7";"93,0";"";"";"";"";"";"";"973,2";"";"2,0";"45,0";"4,6";"407,70";"0,2"
"02/01/2018";"1300";"21,4";"21,8";"21,2";"93,0";"";"";"";"";"";"";"973,5";"";"1,0";"45,0";"4,2";"225,90";"0,8"
"02/01/2018";"1400";"21,4";"21,8";"21,2";"94,0";"";"";"";"";"";"";"973,6";"";"1,0";"0,0";"3,1";"284,40";"1,4"
"02/01/2018";"1500";"21,9";"22,3";"21,6";"93,0";"";"";"";"";"";"";"974,3";"";"0,0";"45,0";"2,1";"511,20";"0,8"
"02/01/2018";"1600";"22,3";"22,8";"22,0";"93,0";"";"";"";"";"";"";"974,0";"";"0,0";"0,0";"2,4";"404,10";"1,8"
"02/01/2018";"1700";"22,9";"23,2";"22,5";"91,0";"";"";"";"";"";"";"972,8";"";"1,0";"45,0";"2,7";"724,50";"0,4"
"02/01/2018";"1800";"23,3";"24,0";"22,9";"86,0";"";"";"";"";"";"";"972,1";"";"1,0";"45,0";"3,1";"784,80";"0,0"
"02/01/2018";"1900";"22,5";"23,2";"22,0";"89,0";"";"";"";"";"";"";"971,9";"";"1,0";"0,0";"3,0";"340,20";"0,2"
"02/01/2018";"2000";"22,3";"22,9";"22,0";"91,0";"";"";"";"";"";"";"970,5";"";"1,0";"45,0";"3,4";"503,10";"0,0"
"02/01/2018";"2100";"22,5";"23,4";"22,0";"89,0";"";"";"";"";"";"";"970,8";"";"1,0";"0,0";"3,8";"360,90";"0,0"
"02/01/2018";"2200";"21,9";"22,3";"21,5";"91,0";"";"";"";"";"";"";"971,4";"";"1,0";"0,0";"3,9";"117,90";"0,0"
"02/01/2018";"2300";"21,4";"21,7";"21,2";"92,0";"";"";"";"";"";"";"971,8";"";"1,0";"315,0";"3,6";"8,10";"0,0"
"03/01/2018";"0000";"21,1";"21,5";"20,6";"94,0";"";"";"";"";"";"";"972,4";"";"1,0";"0,0";"3,1";"";"0,4"
"03/01/2018";"0100";"20,7";"21,0";"20,5";"95,0";"";"";"";"";"";"";"973,1";"";"0,0";"0,0";"1,8";"";"0,0"
"03/01/2018";"0200";"20,6";"20,9";"20,4";"95,0";"";"";"";"";"";"";"973,6";"";"0,0";"0,0";"1,8";"";"0,0"
"03/01/2018";"0300";"20,9";"21,2";"20,6";"94,0";"";"";"";"";"";"";"973,6";"";"1,0";"270,0";"2,5";"";"0,0"
"03/01/2018";"0400";"20,9";"21,2";"20,6";"94,0";"";"";"";"";"";"";"973,4";"";"1,0";"225,0";"2,4";"";"0,0"
"03/01/2018";"0500";"20,7";"20,9";"20,6";"95,0";"";"";"";"";"";"";"973,4";"";"0,0";"225,0";"2,5";"";"0,0"
"03/01/2018";"0600";"20,7";"21,0";"20,6";"95,0";"";"";"";"";"";"";"973,4";"";"0,0";"225,0";"2,0";"";"0,0"
"03/01/2018";"0700";"20,7";"20,9";"20,5";"95,0";"";"";"";"";"";"";"973,5";"";"0,0";"270,0";"2,3";"";"0,2"
"03/01/2018";"0800";"20,6";"20,9";"20,4";"95,0";"";"";"";"";"";"";"973,9";"";"1,0";"225,0";"2,5";"";"0,0"
"03/01/2018";"0900";"20,4";"20,8";"20,0";"95,0";"";"";"";"";"";"";"974,6";"";"1,0";"225,0";"2,9";"3,60";"0,0"
"03/01/2018";"1000";"20,2";"20,6";"20,0";"95,0";"";"";"";"";"";"";"975,6";"";"1,0";"225,0";"3,8";"117,90";"0,0"
"03/01/2018";"1100";"21,4";"22,8";"20,5";"92,0";"";"";"";"";"";"";"976,3";"";"1,0";"225,0";"3,9";"600,30";"0,0"
"03/01/2018";"1200";"23,4";"24,6";"22,5";"84,0";"";"";"";"";"";"";"977,0";"";"3,0";"225,0";"4,8";"1160,40";"0,0"
"03/01/2018";"1300";"25,3";"26,4";"24,0";"76,0";"";"";"";"";"";"";"977,4";"";"3,0";"180,0";"6,1";"2649,60";"0,0"
"03/01/2018";"1400";"26,7";"27,6";"26,0";"70,0";"";"";"";"";"";"";"977,7";"";"3,0";"180,0";"6,2";"3395,70";"0,0"
"03/01/2018";"1500";"27,7";"28,4";"27,0";"62,0";"";"";"";"";"";"";"977,4";"";"3,0";"180,0";"6,3";"3271,50";"0,0"
"03/01/2018";"1600";"28,4";"29,1";"27,6";"60,0";"";"";"";"";"";"";"977,2";"";"3,0";"225,0";"6,1";"3772,80";"0,0"
"03/01/2018";"1700";"28,7";"29,4";"28,3";"57,0";"";"";"";"";"";"";"976,6";"";"3,0";"225,0";"7,1";"3571,20";"0,0"
"03/01/2018";"1800";"28,8";"29,4";"28,0";"57,0";"";"";"";"";"";"";"976,4";"";"4,0";"225,0";"7,9";"3168,90";"0,0"
"03/01/2018";"1900";"29,2";"29,8";"28,7";"55,0";"";"";"";"";"";"";"976,0";"";"4,0";"225,0";"8,0";"2826,90";"0,0"
"03/01/2018";"2000";"29,1";"29,6";"28,6";"55,0";"";"";"";"";"";"";"975,5";"";"4,0";"225,0";"6,7";"2074,80";"0,0"
"03/01/2018";"2100";"28,3";"28,9";"27,8";"57,0";"";"";"";"";"";"";"975,2";"";"4,0";"225,0";"7,5";"1332,00";"0,0"
"03/01/2018";"2200";"27,3";"28,7";"25,2";"61,0";"";"";"";"";"";"";"975,1";"";"3,0";"225,0";"5,9";"601,20";"0,0"
"03/01/2018";"2300";"22,9";"25,4";"21,6";"77,0";"";"";"";"";"";"";"975,4";"";"2,0";"270,0";"3,8";"38,70";"0,0"
"04/01/2018";"0000";"20,9";"22,0";"19,8";"85,0";"";"";"";"";"";"";"975,8";"";"1,0";"180,0";"2,0";"";"0,0"
"04/01/2018";"0100";"19,3";"20,0";"18,7";"90,0";"";"";"";"";"";"";"976,4";"";"1,0";"180,0";"2,4";"";"0,0"
"04/01/2018";"0200";"18,3";"19,0";"17,7";"92,0";"";"";"";"";"";"";"977,1";"";"0,0";"180,0";"2,4";"";"0,0"
"04/01/2018";"0300";"17,5";"18,0";"17,2";"94,0";"";"";"";"";"";"";"977,4";"";"0,0";"180,0";"1,0";"";"0,0"
"04/01/2018";"0400";"17,2";"17,9";"16,8";"94,0";"";"";"";"";"";"";"977,3";"";"0,0";"180,0";"1,0";"";"0,0"
"04/01/2018";"0500";"16,7";"17,1";"16,3";"95,0";"";"";"";"";"";"";"977,0";"";"0,0";"180,0";"1,5";"";"0,0"
"04/01/2018";"0600";"16,2";"16,7";"15,8";"95,0";"";"";"";"";"";"";"976,9";"";"0,0";"0,0";"1,2";"";"0,0"
"04/01/2018";"0700";"15,8";"16,3";"15,4";"95,0";"";"";"";"";"";"";"976,8";"";"0,0";"315,0";"1,1";"";"0,0"
"04/01/2018";"0800";"15,2";"15,7";"14,8";"95,0";"";"";"";"";"";"";"976,9";"";"0,0";"180,0";"1,0";"";"0,0"
"04/01/2018";"0900";"14,6";"15,1";"14,2";"95,0";"";"";"";"";"";"";"977,5";"";"0,0";"180,0";"1,6";"5,40";"0,0"
"04/01/2018";"1000";"15,7";"17,6";"14,1";"93,0";"";"";"";"";"";"";"978,2";"";"0,0";"270,0";"1,4";"310,50";"0,0"
"04/01/2018";"1100";"20,4";"22,7";"17,5";"80,0";"";"";"";"";"";"";"978,9";"";"0,0";"135,0";"1,1";"1080,90";"0,0"
"04/01/2018";"1200";"23,5";"24,8";"22,3";"72,0";"";"";"";"";"";"";"979,5";"";"1,0";"90,0";"3,7";"1865,70";"0,0"
"04/01/2018";"1300";"25,2";"26,1";"24,5";"66,0";"";"";"";"";"";"";"980,0";"";"3,0";"90,0";"6,7";"2602,80";"0,0"
"04/01/2018";"1400";"26,1";"26,9";"25,5";"67,0";"";"";"";"";"";"";"980,0";"";"3,0";"45,0";"6,0";"3166,20";"0,0"
"04/01/2018";"1500";"27,4";"28,3";"26,6";"67,0";"";"";"";"";"";"";"979,7";"";"3,0";"45,0";"6,5";"3502,80";"0,0"
"04/01/2018";"1600";"28,8";"29,8";"27,9";"63,0";"";"";"";"";"";"";"979,1";"";"2,0";"45,0";"6,0";"3620,70";"0,0"
"04/01/2018";"1700";"29,7";"30,7";"28,7";"58,0";"";"";"";"";"";"";"978,4";"";"2,0";"45,0";"6,4";"3561,30";"0,0"
"04/01/2018";"1800";"30,2";"31,0";"29,3";"55,0";"";"";"";"";"";"";"977,9";"";"2,0";"45,0";"5,3";"3366,00";"0,0"
"04/01/2018";"1900";"30,7";"31,7";"29,8";"52,0";"";"";"";"";"";"";"977,5";"";"1,0";"0,0";"4,7";"2565,00";"0,0"
"04/01/2018";"2000";"30,7";"31,5";"30,1";"52,0";"";"";"";"";"";"";"977,0";"";"1,0";"315,0";"4,4";"2070,90";"0,0"
"04/01/2018";"2100";"30,0";"30,6";"29,5";"53,0";"";"";"";"";"";"";"976,5";"";"1,0";"315,0";"3,9";"1343,70";"0,0"
"04/01/2018";"2200";"29,3";"29,9";"28,2";"57,0";"";"";"";"";"";"";"976,3";"";"1,0";"315,0";"2,5";"577,80";"0,0"
"04/01/2018";"2300";"25,1";"28,2";"23,4";"79,0";"";"";"";"";"";"";"976,4";"";"0,0";"180,0";"1,2";"37,80";"0,0"
"05/01/2018";"0000";"22,1";"23,5";"21,3";"89,0";"";"";"";"";"";"";"976,7";"";"0,0";"180,0";"1,6";"";"0,0"
"05/01/2018";"0100";"21,0";"21,7";"20,3";"91,0";"";"";"";"";"";"";"977,1";"";"0,0";"180,0";"0,8";"";"0,0"
"05/01/2018";"0200";"20,2";"20,7";"19,6";"92,0";"";"";"";"";"";"";"977,7";"";"0,0";"180,0";"1,6";"";"0,0"
"05/01/2018";"0300";"19,5";"20,2";"19,1";"94,0";"";"";"";"";"";"";"977,8";"";"0,0";"180,0";"1,7";"";"0,0"
"05/01/2018";"0400";"18,9";"19,5";"18,5";"94,0";"";"";"";"";"";"";"977,4";"";"0,0";"180,0";"1,8";"";"0,0"
"05/01/2018";"0500";"18,3";"18,7";"17,9";"94,0";"";"";"";"";"";"";"977,0";"";"0,0";"315,0";"1,5";"";"0,0"
"05/01/2018";"0600";"18,0";"18,5";"17,6";"94,0";"";"";"";"";"";"";"976,5";"";"0,0";"270,0";"1,7";"";"0,0"
"05/01/2018";"0700";"17,7";"18,2";"17,3";"94,0";"";"";"";"";"";"";"976,1";"";"0,0";"225,0";"1,8";"";"0,0"
"05/01/2018";"0800";"17,5";"17,9";"17,1";"94,0";"";"";"";"";"";"";"976,1";"";"0,0";"225,0";"1,7";"";"0,0"
"05/01/2018";"0900";"17,4";"18,3";"16,9";"94,0";"";"";"";"";"";"";"976,5";"";"0,0";"315,0";"1,5";"8,10";"0,0"
"05/01/2018";"1000";"19,3";"21,1";"17,4";"91,0";"";"";"";"";"";"";"977,3";"";"0,0";"90,0";"2,4";"225,00";"0,0"
"05/01/2018";"1100";"22,1";"23,8";"20,8";"84,0";"";"";"";"";"";"";"978,1";"";"1,0";"135,0";"3,5";"863,10";"0,0"
"05/01/2018";"1200";"24,8";"26,2";"23,7";"76,0";"";"";"";"";"";"";"978,7";"";"2,0";"90,0";"5,7";"1711,80";"0,0"
"05/01/2018";"1300";"26,5";"27,5";"25,7";"70,0";"";"";"";"";"";"";"978,8";"";"3,0";"45,0";"6,8";"2401,20";"0,0"
"05/01/2018";"1400";"28,2";"29,5";"27,2";"68,0";"";"";"";"";"";"";"978,8";"";"3,0";"45,0";"6,6";"2966,40";"0,0"
"05/01/2018";"1500";"29,3";"30,3";"28,8";"63,0";"";"";"";"";"";"";"978,7";"";"3,0";"45,0";"6,5";"3314,70";"0,0"
"05/01/2018";"1600";"30,3";"31,0";"29,6";"61,0";"";"";"";"";"";"";"978,2";"";"3,0";"45,0";"7,5";"3420,00";"0,0"
"05/01/2018";"1700";"31,0";"31,9";"30,0";"59,0";"";"";"";"";"";"";"977,9";"";"3,0";"45,0";"5,6";"3459,60";"0,0"
"05/01/2018";"1800";"30,3";"31,5";"29,4";"62,0";"";"";"";"";"";"";"977,2";"";"2,0";"90,0";"4,8";"2160,90";"0,0"
"05/01/2018";"1900";"31,5";"32,2";"30,8";"56,0";"";"";"";"";"";"";"976,6";"";"2,0";"45,0";"4,6";"2615,40";"0,0"
"05/01/2018";"2000";"31,2";"32,1";"30,6";"58,0";"";"";"";"";"";"";"975,7";"";"2,0";"135,0";"4,9";"1907,10";"0,0"
"05/01/2018";"2100";"30,6";"31,3";"30,3";"60,0";"";"";"";"";"";"";"975,1";"";"2,0";"90,0";"4,9";"1189,20";"0,0"
"05/01/2018";"2200";"29,6";"30,5";"28,7";"66,0";"";"";"";"";"";"";"975,5";"";"1,0";"135,0";"4,8";"523,80";"0,0"
"05/01/2018";"2300";"26,7";"28,8";"25,3";"79,0";"";"";"";"";"";"";"976,0";"";"1,0";"135,0";"2,3";"45,00";"0,0"
"06/01/2018";"0000";"25,1";"25,5";"24,8";"83,0";"";"";"";"";"";"";"976,2";"";"1,0";"135,0";"3,6";"";"0,0"
"06/01/2018";"0100";"24,5";"25,3";"23,4";"83,0";"";"";"";"";"";"";"976,9";"";"0,0";"0,0";"2,6";"";"0,0"
"06/01/2018";"0200";"22,7";"23,7";"22,0";"90,0";"";"";"";"";"";"";"977,5";"";"0,0";"0,0";"1,7";"";"0,0"
"06/01/2018";"0300";"21,7";"22,3";"21,2";"93,0";"";"";"";"";"";"";"977,8";"";"0,0";"315,0";"1,3";"";"0,0"
"06/01/2018";"0400";"21,1";"21,5";"20,8";"94,0";"";"";"";"";"";"";"977,8";"";"0,0";"180,0";"1,2";"";"0,0"
"06/01/2018";"0500";"20,6";"21,1";"20,3";"94,0";"";"";"";"";"";"";"977,8";"";"0,0";"225,0";"1,0";"";"0,0"
"06/01/2018";"0600";"20,1";"20,6";"19,9";"94,0";"";"";"";"";"";"";"977,5";"";"0,0";"180,0";"1,1";"";"0,0"
"06/01/2018";"0700";"19,8";"20,2";"19,4";"94,0";"";"";"";"";"";"";"977,5";"";"0,0";"180,0";"1,5";"";"0,0"
"06/01/2018";"0800";"19,8";"20,5";"19,4";"94,0";"";"";"";"";"";"";"978,0";"";"0,0";"180,0";"1,5";"";"0,0"
"06/01/2018";"0900";"19,7";"20,3";"19,5";"94,0";"";"";"";"";"";"";"978,4";"";"0,0";"180,0";"1,4";"4,50";"0,0"
"06/01/2018";"1000";"21,2";"23,2";"19,9";"89,0";"";"";"";"";"";"";"978,5";"";"0,0";"180,0";"1,3";"291,60";"0,0"
"06/01/2018";"1100";"24,0";"25,2";"23,0";"82,0";"";"";"";"";"";"";"979,3";"";"1,0";"90,0";"3,4";"1084,50";"0,0"
"06/01/2018";"1200";"25,2";"26,2";"24,4";"80,0";"";"";"";"";"";"";"979,6";"";"1,0";"90,0";"2,5";"990,90";"0,0"
"06/01/2018";"1300";"25,8";"26,7";"25,3";"78,0";"";"";"";"";"";"";"979,8";"";"1,0";"0,0";"3,7";"1184,40";"0,0"
"06/01/2018";"1400";"25,8";"26,9";"25,1";"81,0";"";"";"";"";"";"";"979,4";"";"1,0";"0,0";"3,7";"1157,40";"0,0"
"06/01/2018";"1500";"27,4";"28,6";"26,4";"74,0";"";"";"";"";"";"";"978,3";"";"1,0";"0,0";"3,6";"2555,10";"0,0"
"06/01/2018";"1600";"27,7";"28,7";"27,2";"75,0";"";"";"";"";"";"";"978,3";"";"1,0";"45,0";"4,3";"1470,00";"0,0"
"06/01/2018";"1700";"27,6";"28,1";"27,2";"76,0";"";"";"";"";"";"";"977,8";"";"3,0";"45,0";"6,9";"1901,70";"0,0"
"06/01/2018";"1800";"25,5";"27,6";"24,6";"83,0";"";"";"";"";"";"";"977,3";"";"2,0";"45,0";"8,8";"311,40";"0,0"
"06/01/2018";"1900";"22,8";"25,0";"20,3";"89,0";"";"";"";"";"";"";"978,2";"";"4,0";"180,0";"13,4";"15,30";"13,6"
"06/01/2018";"2000";"20,3";"21,4";"20,0";"93,0";"";"";"";"";"";"";"979,3";"";"5,0";"225,0";"13,8";"6,30";"20,8"
"06/01/2018";"2100";"20,1";"20,4";"19,9";"92,0";"";"";"";"";"";"";"977,7";"";"4,0";"90,0";"10,6";"27,00";"3,8"
"06/01/2018";"2200";"20,3";"20,8";"20,0";"88,0";"";"";"";"";"";"";"976,8";"";"5,0";"45,0";"10,9";"71,10";"0,2"
"06/01/2018";"2300";"20,3";"20,8";"19,9";"88,0";"";"";"";"";"";"";"978,0";"";"2,0";"135,0";"7,2";"8,10";"0,2"
"07/01/2018";"0000";"19,9";"20,6";"19,4";"90,0";"";"";"";"";"";"";"978,0";"";"1,0";"180,0";"3,2";"";"0,0"
"07/01/2018";"0100";"19,3";"19,8";"19,0";"92,0";"";"";"";"";"";"";"978,0";"";"1,0";"180,0";"4,0";"0,90";"0,0"
"07/01/2018";"0200";"19,0";"19,4";"18,6";"90,0";"";"";"";"";"";"";"978,5";"";"2,0";"225,0";"4,1";"";"0,0"
"07/01/2018";"0300";"18,8";"19,2";"18,4";"92,0";"";"";"";"";"";"";"979,5";"";"1,0";"0,0";"3,6";"";"0,0"
"07/01/2018";"0400";"18,5";"18,9";"18,0";"94,0";"";"";"";"";"";"";"978,8";"";"1,0";"270,0";"3,4";"";"0,0"
"07/01/2018";"0500";"17,8";"18,4";"17,5";"95,0";"";"";"";"";"";"";"978,5";"";"0,0";"45,0";"1,2";"";"0,0"
"07/01/2018";"0600";"17,4";"17,9";"17,1";"95,0";"";"";"";"";"";"";"978,4";"";"0,0";"180,0";"1,5";"";"0,0"
"07/01/2018";"0700";"17,4";"17,8";"17,2";"95,0";"";"";"";"";"";"";"978,3";"";"0,0";"225,0";"1,6";"";"0,0"
"07/01/2018";"0800";"17,2";"17,6";"16,8";"95,0";"";"";"";"";"";"";"978,7";"";"0,0";"90,0";"1,6";"";"0,0"
"07/01/2018";"0900";"16,8";"17,1";"16,5";"95,0";"";"";"";"";"";"";"979,4";"";"0,0";"0,0";"1,7";"2,70";"0,0"
"07/01/2018";"1000";"17,7";"19,4";"16,5";"93,0";"";"";"";"";"";"";"979,7";"";"0,0";"180,0";"1,5";"325,80";"0,0"
"07/01/2018";"1100";"21,2";"23,4";"19,1";"82,0";"";"";"";"";"";"";"980,1";"";"0,0";"180,0";"2,0";"981,00";"0,0"
"07/01/2018";"1200";"23,5";"24,6";"22,9";"77,0";"";"";"";"";"";"";"980,7";"";"2,0";"90,0";"4,5";"1782,90";"0,0"
"07/01/2018";"1300";"24,9";"26,0";"24,2";"74,0";"";"";"";"";"";"";"981,2";"";"2,0";"90,0";"4,8";"2474,10";"0,0"
"07/01/2018";"1400";"26,1";"26,9";"25,5";"70,0";"";"";"";"";"";"";"981,1";"";"3,0";"90,0";"6,7";"3040,20";"0,0"
"07/01/2018";"1500";"26,9";"27,6";"26,4";"70,0";"";"";"";"";"";"";"980,9";"";"3,0";"90,0";"7,3";"2942,10";"0,0"
"07/01/2018";"1600";"27,5";"28,4";"26,5";"69,0";"";"";"";"";"";"";"980,6";"";"2,0";"45,0";"6,2";"2885,40";"0,0"
"07/01/2018";"1700";"28,3";"29,6";"27,5";"67,0";"";"";"";"";"";"";"980,1";"";"2,0";"45,0";"5,8";"2382,00";"0,0"
"07/01/2018";"1800";"29,3";"30,2";"28,4";"64,0";"";"";"";"";"";"";"979,7";"";"1,0";"90,0";"4,5";"3020,40";"0,0"
"07/01/2018";"1900";"29,8";"31,0";"29,0";"61,0";"";"";"";"";"";"";"979,3";"";"1,0";"135,0";"4,2";"2811,60";"0,0"
"07/01/2018";"2000";"30,3";"31,0";"29,6";"58,0";"";"";"";"";"";"";"978,6";"";"1,0";"135,0";"2,8";"2090,70";"0,0"
"07/01/2018";"2100";"29,9";"30,8";"29,6";"58,0";"";"";"";"";"";"";"978,3";"";"1,0";"135,0";"2,8";"1319,40";"0,0"
"07/01/2018";"2200";"29,8";"30,4";"28,9";"61,0";"";"";"";"";"";"";"978,6";"";"0,0";"180,0";"2,0";"556,20";"0,0"
"07/01/2018";"2300";"26,4";"29,3";"23,8";"80,0";"";"";"";"";"";"";"979,0";"";"0,0";"180,0";"1,7";"36,90";"0,0"
"08/01/2018";"0000";"23,6";"24,1";"23,4";"92,0";"";"";"";"";"";"";"979,5";"";"0,0";"225,0";"2,3";"";"0,0"
"08/01/2018";"0100";"23,5";"24,1";"22,9";"91,0";"";"";"";"";"";"";"980,0";"";"0,0";"180,0";"2,0";"";"0,0"
"08/01/2018";"0200";"22,7";"23,2";"22,3";"92,0";"";"";"";"";"";"";"980,3";"";"0,0";"180,0";"2,2";"";"0,0"
"08/01/2018";"0300";"22,4";"23,2";"22,0";"92,0";"";"";"";"";"";"";"980,4";"";"0,0";"180,0";"1,9";"";"0,0"
"08/01/2018";"0400";"23,0";"23,8";"22,6";"86,0";"";"";"";"";"";"";"980,4";"";"1,0";"90,0";"6,8";"";"0,0"
"08/01/2018";"0500";"22,1";"23,1";"21,4";"90,0";"";"";"";"";"";"";"980,3";"";"4,0";"90,0";"8,2";"";"5,6"
"08/01/2018";"0600";"21,5";"21,8";"21,2";"93,0";"";"";"";"";"";"";"980,3";"";"0,0";"0,0";"2,8";"";"0,0"
"08/01/2018";"0700";"21,7";"22,1";"21,4";"93,0";"";"";"";"";"";"";"980,5";"";"0,0";"135,0";"1,2";"";"0,0"
"08/01/2018";"0800";"21,6";"22,0";"21,4";"93,0";"";"";"";"";"";"";"981,0";"";"0,0";"180,0";"2,8";"";"0,0"
