"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2015";"1200";"25,1";"26,0";"24,5";"92,0";"";"";"";"";"";"";"977,2";"";"0,0";"0,0";"2,6";"333,90";"0,0"
"02/01/2015";"1300";"21,4";"26,0";"20,1";"90,0";"";"";"";"";"";"";"979,1";"";"10,0";"180,0";"22,2";"435,60";"3,8"
"02/01/2015";"1400";"22,0";"23,7";"20,8";"85,0";"";"";"";"";"";"";"979,0";"";"5,0";"180,0";"12,6";"1074,60";"0,2"
"02/01/2015";"1500";"24,9";"26,8";"23,4";"72,0";"";"";"";"";"";"";"978,3";"";"4,0";"135,0";"10,2";"2004,00";"0,0"
"02/01/2015";"1600";"26,9";"28,0";"26,1";"65,0";"";"";"";"";"";"";"977,6";"";"4,0";"90,0";"8,8";"2300,40";"0,0"
"02/01/2015";"1700";"27,4";"28,5";"26,5";"66,0";"";"";"";"";"";"";"977,5";"";"3,0";"90,0";"6,2";"2261,70";"0,0"
"02/01/2015";"1800";"28,0";"29,0";"27,3";"65,0";"";"";"";"";"";"";"977,7";"";"1,0";"45,0";"4,5";"1823,40";"0,0"
"02/01/2015";"1900";"28,3";"30,0";"27,5";"66,0";"";"";"";"";"";"";"977,5";"";"1,0";"315,0";"3,2";"1539,00";"0,0"
"02/01/2015";"2000";"27,8";"28,6";"27,3";"69,0";"";"";"";"";"";"";"977,1";"";"1,0";"315,0";"2,7";"945,90";"0,0"
"02/01/2015";"2100";"26,7";"28,1";"25,6";"76,0";"";"";"";"";"";"";"977,2";"";"2,0";"225,0";"6,7";"446,40";"0,0"
"02/01/2015";"2200";"25,0";"26,2";"23,9";"79,0";"";"";"";"";"";"";"977,7";"";"4,0";"225,0";"7,2";"168,30";"0,0"
"02/01/2015";"2300";"23,7";"24,5";"23,1";"84,0";"";"";"";"";"";"";"977,5";"";"2,0";"180,0";"4,8";"16,20";"0,0"
"03/01/2015";"0000";"23,1";"23,9";"22,6";"89,0";"";"";"";"";"";"";"978,3";"";"2,0";"225,0";"3,6";"";"0,0"
"03/01/2015";"0100";"22,6";"23,2";"22,2";"92,0";"";"";"";"";"";"";"979,2";"";"1,0";"180,0";"2,6";"0,90";"0,0"
"03/01/2015";"0200";"22,1";"22,8";"21,8";"92,0";"";"";"";"";"";"";"979,5";"";"1,0";"180,0";"2,4";"";"0,0"
"03/01/2015";"0300";"22,1";"22,9";"21,6";"91,0";"";"";"";"";"";"";"979,4";"";"0,0";"180,0";"2,2";"";"0,0"
"03/01/2015";"0400";"21,6";"22,4";"21,2";"94,0";"";"";"";"";"";"";"979,1";"";"0,0";"135,0";"1,9";"";"0,0"
"03/01/2015";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2015";"0600";"20,9";"21,6";"20,5";"97,0";"";"";"";"";"";"";"978,5";"";"0,0";"225,0";"0,4";"";"0,0"
"03/01/2015";"0700";"20,8";"21,4";"20,4";"97,0";"";"";"";"";"";"";"978,4";"";"0,0";"225,0";"0,8";"";"0,0"
"03/01/2015";"0800";"20,9";"21,5";"20,6";"98,0";"";"";"";"";"";"";"978,3";"";"0,0";"225,0";"0,8";"";"0,0"
"03/01/2015";"0900";"20,9";"21,5";"20,6";"98,0";"";"";"";"";"";"";"978,5";"";"0,0";"225,0";"0,5";"0,90";"0,0"
"03/01/2015";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2015";"1100";"22,6";"23,8";"21,5";"92,0";"";"";"";"";"";"";"980,1";"";"0,0";"135,0";"2,0";"462,60";"0,0"
"03/01/2015";"1200";"24,3";"25,3";"23,4";"82,0";"";"";"";"";"";"";"980,8";"";"0,0";"180,0";"2,7";"802,80";"0,0"
"03/01/2015";"1300";"26,1";"27,7";"24,8";"75,0";"";"";"";"";"";"";"981,1";"";"1,0";"90,0";"2,9";"1701,90";"0,0"
"03/01/2015";"1400";"28,3";"30,1";"27,2";"68,0";"";"";"";"";"";"";"981,2";"";"1,0";"45,0";"3,2";"2240,40";"0,0"
"03/01/2015";"1500";"29,7";"30,6";"28,7";"62,0";"";"";"";"";"";"";"980,9";"";"1,0";"45,0";"3,5";"2998,80";"0,0"
"03/01/2015";"1600";"29,7";"31,3";"28,8";"63,0";"";"";"";"";"";"";"980,6";"";"1,0";"0,0";"3,8";"2161,80";"0,0"
"03/01/2015";"1700";"30,4";"31,9";"29,7";"61,0";"";"";"";"";"";"";"980,0";"";"1,0";"315,0";"4,6";"3254,40";"0,0"
"03/01/2015";"1800";"31,3";"33,0";"30,1";"59,0";"";"";"";"";"";"";"979,0";"";"2,0";"315,0";"5,1";"2707,20";"0,0"
"03/01/2015";"1900";"31,4";"32,9";"30,3";"59,0";"";"";"";"";"";"";"978,1";"";"1,0";"270,0";"4,6";"2436,30";"0,0"
"03/01/2015";"2000";"31,2";"32,2";"30,6";"60,0";"";"";"";"";"";"";"977,8";"";"2,0";"270,0";"4,7";"1974,60";"0,0"
"03/01/2015";"2100";"31,6";"32,8";"30,6";"58,0";"";"";"";"";"";"";"977,2";"";"1,0";"225,0";"4,9";"1189,80";"0,0"
"03/01/2015";"2200";"29,9";"31,1";"28,6";"67,0";"";"";"";"";"";"";"977,4";"";"3,0";"225,0";"5,8";"509,40";"0,0"
"03/01/2015";"2300";"27,4";"29,0";"26,5";"76,0";"";"";"";"";"";"";"977,8";"";"3,0";"225,0";"5,2";"27,90";"0,0"
"04/01/2015";"0000";"25,9";"27,1";"25,1";"80,0";"";"";"";"";"";"";"978,8";"";"3,0";"225,0";"5,1";"";"0,0"
"04/01/2015";"0100";"24,6";"25,6";"24,0";"89,0";"";"";"";"";"";"";"979,5";"";"1,0";"180,0";"3,1";"";"0,0"
"04/01/2015";"0200";"24,1";"25,1";"23,7";"93,0";"";"";"";"";"";"";"979,9";"";"0,0";"180,0";"1,7";"";"0,0"
"04/01/2015";"0300";"24,0";"24,7";"23,5";"94,0";"";"";"";"";"";"";"980,0";"";"0,0";"135,0";"1,0";"";"0,0"
"04/01/2015";"0400";"23,5";"24,2";"23,1";"96,0";"";"";"";"";"";"";"979,9";"";"0,0";"135,0";"1,5";"";"0,0"
"04/01/2015";"0500";"23,2";"23,8";"22,7";"97,0";"";"";"";"";"";"";"979,5";"";"0,0";"0,0";"1,4";"";"0,0"
"04/01/2015";"0600";"22,7";"23,4";"22,2";"97,0";"";"";"";"";"";"";"979,1";"";"0,0";"45,0";"1,1";"";"0,0"
"04/01/2015";"0700";"22,7";"23,3";"22,3";"98,0";"";"";"";"";"";"";"979,0";"";"0,0";"45,0";"0,8";"";"0,0"
"04/01/2015";"0800";"22,9";"23,4";"22,5";"98,0";"";"";"";"";"";"";"979,4";"";"0,0";"180,0";"1,2";"";"0,0"
"04/01/2015";"0900";"23,0";"23,6";"22,7";"98,0";"";"";"";"";"";"";"979,8";"";"0,0";"180,0";"1,6";"0,90";"0,0"
"04/01/2015";"1000";"23,3";"24,0";"22,9";"97,0";"";"";"";"";"";"";"980,6";"";"0,0";"180,0";"1,2";"73,80";"0,0"
"04/01/2015";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2015";"1200";"25,2";"26,7";"24,2";"88,0";"";"";"";"";"";"";"981,8";"";"0,0";"315,0";"1,2";"472,50";"0,0"
"04/01/2015";"1300";"26,3";"27,2";"25,9";"82,0";"";"";"";"";"";"";"982,3";"";"0,0";"45,0";"1,1";"610,20";"0,0"
"04/01/2015";"1400";"27,3";"28,8";"26,4";"78,0";"";"";"";"";"";"";"982,5";"";"0,0";"0,0";"1,9";"1153,80";"0,0"
"04/01/2015";"1500";"28,5";"29,5";"27,7";"71,0";"";"";"";"";"";"";"981,9";"";"1,0";"270,0";"4,2";"1899,00";"0,0"
"04/01/2015";"1600";"29,6";"31,4";"28,3";"67,0";"";"";"";"";"";"";"980,6";"";"2,0";"270,0";"5,7";"3239,10";"0,0"
"04/01/2015";"1700";"30,8";"31,8";"29,7";"64,0";"";"";"";"";"";"";"979,7";"";"3,0";"270,0";"6,4";"2792,70";"0,0"
"04/01/2015";"1800";"31,6";"32,7";"30,6";"59,0";"";"";"";"";"";"";"979,2";"";"3,0";"270,0";"6,8";"3017,70";"0,0"
"04/01/2015";"1900";"31,8";"33,1";"30,8";"57,0";"";"";"";"";"";"";"978,7";"";"3,0";"270,0";"6,7";"2331,90";"0,0"
"04/01/2015";"2000";"31,0";"32,1";"30,3";"61,0";"";"";"";"";"";"";"978,2";"";"3,0";"315,0";"6,0";"1440,90";"0,0"
"04/01/2015";"2100";"30,4";"31,4";"30,0";"65,0";"";"";"";"";"";"";"978,0";"";"2,0";"315,0";"4,5";"782,10";"0,0"
"04/01/2015";"2200";"26,7";"31,0";"24,9";"75,0";"";"";"";"";"";"";"978,8";"";"3,0";"315,0";"9,1";"362,70";"0,0"
"04/01/2015";"2300";"24,6";"25,6";"23,7";"83,0";"";"";"";"";"";"";"980,5";"";"4,0";"45,0";"11,3";"11,70";"0,0"
"05/01/2015";"0000";"20,2";"24,5";"19,4";"95,0";"";"";"";"";"";"";"981,9";"";"3,0";"315,0";"15,2";"";"18,6"
"05/01/2015";"0100";"19,8";"20,5";"19,3";"98,0";"";"";"";"";"";"";"981,5";"";"1,0";"270,0";"3,6";"";"0,4"
"05/01/2015";"0200";"20,0";"20,7";"19,6";"98,0";"";"";"";"";"";"";"981,2";"";"1,0";"135,0";"3,3";"";"0,6"
"05/01/2015";"0300";"20,0";"20,6";"19,5";"98,0";"";"";"";"";"";"";"979,4";"";"2,0";"180,0";"5,2";"";"0,0"
"05/01/2015";"0400";"19,5";"20,1";"19,1";"98,0";"";"";"";"";"";"";"978,2";"";"1,0";"225,0";"2,6";"";"0,0"
"05/01/2015";"0500";"19,3";"20,4";"19,0";"98,0";"";"";"";"";"";"";"977,9";"";"1,0";"180,0";"6,2";"";"0,0"
"05/01/2015";"0600";"20,9";"21,8";"19,8";"98,0";"";"";"";"";"";"";"978,5";"";"3,0";"90,0";"7,5";"";"0,0"
"05/01/2015";"0700";"20,8";"21,8";"20,4";"98,0";"";"";"";"";"";"";"978,7";"";"0,0";"45,0";"3,1";"";"0,0"
"05/01/2015";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2015";"0900";"20,5";"21,1";"20,1";"97,0";"";"";"";"";"";"";"980,0";"";"1,0";"90,0";"3,4";"2,70";"0,0"
"05/01/2015";"1000";"21,0";"22,0";"20,6";"96,0";"";"";"";"";"";"";"980,5";"";"2,0";"45,0";"3,7";"136,80";"0,0"
"05/01/2015";"1100";"22,8";"24,3";"21,5";"89,0";"";"";"";"";"";"";"981,1";"";"2,0";"90,0";"4,8";"931,50";"0,0"
"05/01/2015";"1200";"24,1";"25,9";"23,3";"84,0";"";"";"";"";"";"";"981,7";"";"2,0";"45,0";"6,5";"1347,30";"0,0"
"05/01/2015";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2015";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2015";"1500";"28,6";"29,8";"27,0";"66,0";"";"";"";"";"";"";"981,6";"";"3,0";"45,0";"6,9";"3238,20";"0,0"
"05/01/2015";"1600";"29,6";"31,1";"28,6";"62,0";"";"";"";"";"";"";"981,3";"";"3,0";"45,0";"7,3";"2919,60";"0,0"
"05/01/2015";"1700";"30,5";"31,8";"29,0";"58,0";"";"";"";"";"";"";"980,7";"";"2,0";"45,0";"6,1";"3015,90";"0,0"
"05/01/2015";"1800";"31,0";"32,1";"30,3";"57,0";"";"";"";"";"";"";"979,9";"";"1,0";"0,0";"4,7";"2295,00";"0,0"
"05/01/2015";"1900";"32,0";"33,2";"30,7";"52,0";"";"";"";"";"";"";"978,9";"";"1,0";"0,0";"4,0";"2646,90";"0,0"
"05/01/2015";"2000";"31,9";"33,0";"30,6";"53,0";"";"";"";"";"";"";"977,8";"";"1,0";"315,0";"3,5";"1752,30";"0,0"
"05/01/2015";"2100";"31,9";"33,2";"31,1";"53,0";"";"";"";"";"";"";"977,3";"";"1,0";"315,0";"3,7";"1386,90";"0,0"
"05/01/2015";"2200";"30,7";"32,2";"29,6";"61,0";"";"";"";"";"";"";"977,4";"";"1,0";"270,0";"2,4";"518,40";"0,0"
"05/01/2015";"2300";"27,4";"30,3";"26,0";"81,0";"";"";"";"";"";"";"977,8";"";"0,0";"270,0";"1,9";"27,00";"0,0"
"06/01/2015";"0000";"25,2";"26,5";"24,5";"91,0";"";"";"";"";"";"";"977,9";"";"0,0";"180,0";"0,9";"";"0,0"
"06/01/2015";"0100";"24,1";"25,0";"23,6";"94,0";"";"";"";"";"";"";"978,3";"";"0,0";"180,0";"1,4";"";"0,0"
"06/01/2015";"0200";"23,5";"24,3";"23,1";"94,0";"";"";"";"";"";"";"978,9";"";"0,0";"180,0";"1,6";"";"0,0"
"06/01/2015";"0300";"23,4";"24,7";"22,7";"93,0";"";"";"";"";"";"";"978,8";"";"0,0";"180,0";"1,1";"";"0,0"
"06/01/2015";"0400";"22,8";"23,8";"22,1";"94,0";"";"";"";"";"";"";"978,1";"";"0,0";"225,0";"1,3";"";"0,0"
"06/01/2015";"0500";"22,1";"22,8";"21,7";"97,0";"";"";"";"";"";"";"977,8";"";"0,0";"315,0";"1,5";"";"0,0"
"06/01/2015";"0600";"21,8";"22,5";"21,4";"97,0";"";"";"";"";"";"";"977,8";"";"0,0";"0,0";"0,9";"";"0,0"
"06/01/2015";"0700";"21,7";"23,3";"21,2";"97,0";"";"";"";"";"";"";"977,9";"";"1,0";"225,0";"5,1";"";"0,0"
"06/01/2015";"0800";"23,4";"23,9";"23,1";"92,0";"";"";"";"";"";"";"978,4";"";"2,0";"90,0";"5,1";"";"0,0"
"06/01/2015";"0900";"23,3";"23,9";"23,0";"93,0";"";"";"";"";"";"";"979,4";"";"2,0";"90,0";"5,3";"4,50";"0,0"
"06/01/2015";"1000";"23,4";"24,2";"22,9";"93,0";"";"";"";"";"";"";"980,2";"";"2,0";"90,0";"4,9";"179,10";"0,0"
"06/01/2015";"1100";"24,1";"24,8";"23,5";"89,0";"";"";"";"";"";"";"980,8";"";"3,0";"90,0";"5,7";"432,00";"0,0"
"06/01/2015";"1200";"24,9";"25,9";"24,3";"86,0";"";"";"";"";"";"";"981,0";"";"3,0";"45,0";"6,1";"628,20";"0,0"
"06/01/2015";"1300";"25,7";"26,5";"25,3";"82,0";"";"";"";"";"";"";"981,0";"";"3,0";"45,0";"6,1";"538,20";"0,0"
"06/01/2015";"1400";"26,7";"27,7";"26,1";"78,0";"";"";"";"";"";"";"981,1";"";"3,0";"45,0";"5,2";"902,70";"0,0"
"06/01/2015";"1500";"27,6";"28,7";"27,0";"75,0";"";"";"";"";"";"";"980,9";"";"3,0";"45,0";"5,9";"939,60";"0,0"
"06/01/2015";"1600";"28,7";"30,5";"27,6";"71,0";"";"";"";"";"";"";"980,7";"";"3,0";"45,0";"6,7";"1788,00";"0,0"
"06/01/2015";"1700";"30,2";"31,4";"28,4";"65,0";"";"";"";"";"";"";"980,1";"";"3,0";"45,0";"6,9";"2710,80";"0,0"
"06/01/2015";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2015";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2015";"2000";"31,6";"32,8";"30,4";"58,0";"";"";"";"";"";"";"977,5";"";"3,0";"45,0";"6,4";"1574,10";"0,0"
"06/01/2015";"2100";"31,8";"32,6";"31,1";"56,0";"";"";"";"";"";"";"976,9";"";"3,0";"45,0";"5,9";"1160,10";"0,0"
"06/01/2015";"2200";"31,0";"31,9";"29,4";"60,0";"";"";"";"";"";"";"976,6";"";"2,0";"45,0";"4,8";"476,10";"0,0"
"06/01/2015";"2300";"28,1";"29,8";"26,5";"73,0";"";"";"";"";"";"";"976,8";"";"1,0";"90,0";"2,6";"12,60";"0,0"
"07/01/2015";"0000";"25,9";"27,2";"25,0";"86,0";"";"";"";"";"";"";"977,2";"";"0,0";"90,0";"2,4";"";"0,0"
"07/01/2015";"0100";"25,4";"26,5";"24,8";"88,0";"";"";"";"";"";"";"978,2";"";"0,0";"90,0";"3,5";"";"0,0"
"07/01/2015";"0200";"25,5";"26,1";"25,0";"88,0";"";"";"";"";"";"";"978,8";"";"0,0";"0,0";"2,4";"";"0,0"
"07/01/2015";"0300";"25,2";"26,2";"24,4";"88,0";"";"";"";"";"";"";"978,6";"";"0,0";"45,0";"2,8";"";"0,0"
"07/01/2015";"0400";"24,8";"25,7";"24,2";"88,0";"";"";"";"";"";"";"978,4";"";"0,0";"90,0";"3,0";"";"0,0"
"07/01/2015";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2015";"0600";"23,8";"24,5";"23,4";"92,0";"";"";"";"";"";"";"977,8";"";"0,0";"45,0";"2,2";"";"0,0"
"07/01/2015";"0700";"23,0";"24,1";"22,3";"94,0";"";"";"";"";"";"";"977,5";"";"0,0";"135,0";"1,5";"";"0,0"
"07/01/2015";"0800";"23,2";"23,9";"22,5";"94,0";"";"";"";"";"";"";"977,7";"";"0,0";"90,0";"1,8";"";"0,0"
"07/01/2015";"0900";"23,4";"24,0";"23,1";"93,0";"";"";"";"";"";"";"978,2";"";"0,0";"135,0";"2,0";"1,80";"0,0"
"07/01/2015";"1000";"23,7";"24,7";"23,2";"92,0";"";"";"";"";"";"";"978,4";"";"1,0";"90,0";"3,3";"204,30";"0,0"
"07/01/2015";"1100";"25,9";"27,5";"24,1";"82,0";"";"";"";"";"";"";"978,9";"";"2,0";"90,0";"4,9";"984,60";"0,0"
"07/01/2015";"1200";"27,3";"28,5";"26,2";"73,0";"";"";"";"";"";"";"979,3";"";"3,0";"45,0";"6,9";"1354,50";"0,0"
"07/01/2015";"1300";"29,3";"30,6";"27,5";"66,0";"";"";"";"";"";"";"979,5";"";"2,0";"45,0";"6,4";"2294,10";"0,0"
"07/01/2015";"1400";"31,2";"32,8";"30,0";"57,0";"";"";"";"";"";"";"979,5";"";"3,0";"0,0";"8,1";"2677,50";"0,0"
"07/01/2015";"1500";"32,5";"33,9";"31,7";"55,0";"";"";"";"";"";"";"979,4";"";"3,0";"0,0";"9,2";"3056,40";"0,0"
"07/01/2015";"1600";"33,2";"34,2";"32,5";"53,0";"";"";"";"";"";"";"978,7";"";"3,0";"0,0";"9,1";"2691,00";"0,0"
"07/01/2015";"1700";"33,7";"35,3";"32,5";"51,0";"";"";"";"";"";"";"977,7";"";"3,0";"0,0";"7,8";"2865,60";"0,0"
"07/01/2015";"1800";"32,9";"35,2";"29,0";"51,0";"";"";"";"";"";"";"977,2";"";"3,0";"0,0";"12,2";"2388,00";"0,0"
"07/01/2015";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2015";"2000";"33,2";"34,7";"31,8";"55,0";"";"";"";"";"";"";"975,7";"";"0,0";"0,0";"2,1";"1302,30";"0,0"
"07/01/2015";"2100";"28,7";"33,6";"25,7";"67,0";"";"";"";"";"";"";"975,7";"";"3,0";"0,0";"9,9";"322,20";"0,0"
"07/01/2015";"2200";"26,3";"27,1";"25,2";"74,0";"";"";"";"";"";"";"976,2";"";"1,0";"135,0";"4,6";"55,80";"0,0"
"07/01/2015";"2300";"24,8";"25,7";"24,3";"79,0";"";"";"";"";"";"";"977,1";"";"1,0";"135,0";"2,8";"1,80";"0,0"
"08/01/2015";"0000";"24,9";"25,6";"24,5";"79,0";"";"";"";"";"";"";"977,8";"";"1,0";"135,0";"2,9";"";"0,0"
"08/01/2015";"0100";"24,4";"25,3";"23,8";"83,0";"";"";"";"";"";"";"978,5";"";"1,0";"180,0";"3,4";"";"0,0"
"08/01/2015";"0200";"24,2";"24,9";"23,7";"84,0";"";"";"";"";"";"";"979,2";"";"0,0";"135,0";"2,5";"";"0,0"
"08/01/2015";"0300";"24,1";"24,7";"23,8";"87,0";"";"";"";"";"";"";"979,1";"";"0,0";"90,0";"2,4";"";"0,0"
"08/01/2015";"0400";"23,8";"24,4";"23,4";"91,0";"";"";"";"";"";"";"978,8";"";"0,0";"90,0";"2,2";"";"0,0"
"08/01/2015";"0500";"23,7";"24,3";"23,4";"90,0";"";"";"";"";"";"";"978,3";"";"0,0";"90,0";"1,6";"";"0,0"
"08/01/2015";"0600";"23,6";"24,3";"23,2";"90,0";"";"";"";"";"";"";"978,1";"";"0,0";"90,0";"2,3";"";"0,0"
"08/01/2015";"0700";"23,4";"23,9";"23,0";"92,0";"";"";"";"";"";"";"978,2";"";"0,0";"90,0";"2,4";"";"0,0"
"08/01/2015";"0800";"23,1";"23,9";"22,6";"92,0";"";"";"";"";"";"";"978,5";"";"0,0";"90,0";"1,9";"";"0,0"
"08/01/2015";"0900";"22,8";"23,4";"22,5";"93,0";"";"";"";"";"";"";"979,1";"";"0,0";"45,0";"2,8";"1,80";"0,0"
"08/01/2015";"1000";"22,9";"23,5";"22,4";"93,0";"";"";"";"";"";"";"979,8";"";"1,0";"135,0";"3,2";"122,40";"0,0"
"08/01/2015";"1100";"23,8";"25,6";"22,8";"90,0";"";"";"";"";"";"";"980,4";"";"1,0";"90,0";"3,2";"513,90";"0,0"
"08/01/2015";"1200";"26,3";"27,9";"24,6";"77,0";"";"";"";"";"";"";"980,6";"";"2,0";"90,0";"5,0";"1566,00";"0,0"
"08/01/2015";"1300";"28,3";"30,0";"27,2";"71,0";"";"";"";"";"";"";"980,9";"";"2,0";"45,0";"5,5";"2260,80";"0,0"
"08/01/2015";"1400";"30,2";"31,7";"28,9";"64,0";"";"";"";"";"";"";"980,9";"";"2,0";"45,0";"6,4";"2648,70";"0,0"
