"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2019";"1500";"30,5";"33,0";"28,6";"72,0";"";"";"";"";"";"";"979,7";"";"2,0";"45,0";"5,8";"1436,40";"0,0"
"02/01/2019";"1600";"33,5";"35,1";"32,4";"55,0";"";"";"";"";"";"";"979,0";"";"3,0";"0,0";"7,2";"3181,50";"0,0"
"02/01/2019";"1700";"34,0";"35,1";"32,7";"51,0";"";"";"";"";"";"";"978,4";"";"3,0";"0,0";"9,4";"2939,40";"0,0"
"02/01/2019";"1800";"34,2";"35,4";"32,9";"47,0";"";"";"";"";"";"";"977,8";"";"4,0";"0,0";"10,4";"2726,40";"0,0"
"02/01/2019";"1900";"34,4";"35,3";"33,9";"46,0";"";"";"";"";"";"";"977,1";"";"4,0";"0,0";"10,1";"2879,10";"0,0"
"02/01/2019";"2000";"34,2";"35,0";"33,7";"48,0";"";"";"";"";"";"";"976,6";"";"3,0";"0,0";"9,3";"2169,90";"0,0"
"02/01/2019";"2100";"33,2";"34,1";"32,1";"53,0";"";"";"";"";"";"";"976,3";"";"2,0";"0,0";"7,7";"945,90";"0,0"
"02/01/2019";"2200";"32,4";"33,4";"31,3";"56,0";"";"";"";"";"";"";"976,0";"";"2,0";"0,0";"5,4";"447,30";"0,0"
"02/01/2019";"2300";"30,1";"31,4";"28,8";"66,0";"";"";"";"";"";"";"975,9";"";"1,0";"0,0";"4,4";"20,70";"0,0"
"03/01/2019";"0000";"27,2";"29,2";"26,0";"82,0";"";"";"";"";"";"";"976,1";"";"0,0";"45,0";"0,9";"";"0,0"
"03/01/2019";"0100";"25,9";"26,4";"25,3";"90,0";"";"";"";"";"";"";"976,9";"";"0,0";"45,0";"1,4";"";"0,0"
"03/01/2019";"0200";"25,5";"26,3";"25,0";"89,0";"";"";"";"";"";"";"977,8";"";"0,0";"0,0";"1,5";"";"0,0"
"03/01/2019";"0300";"25,6";"26,2";"24,9";"85,0";"";"";"";"";"";"";"977,8";"";"0,0";"0,0";"2,0";"";"0,0"
"03/01/2019";"0400";"25,1";"25,9";"24,4";"87,0";"";"";"";"";"";"";"977,5";"";"0,0";"0,0";"1,7";"";"0,0"
"03/01/2019";"0500";"24,1";"25,0";"23,2";"93,0";"";"";"";"";"";"";"977,4";"";"0,0";"315,0";"1,4";"";"0,0"
"03/01/2019";"0600";"23,6";"24,2";"23,3";"95,0";"";"";"";"";"";"";"977,2";"";"0,0";"0,0";"1,2";"";"0,0"
"03/01/2019";"0700";"23,6";"24,3";"23,0";"94,0";"";"";"";"";"";"";"977,0";"";"0,0";"0,0";"2,0";"0,90";"0,0"
"03/01/2019";"0800";"23,2";"24,3";"22,5";"95,0";"";"";"";"";"";"";"976,9";"";"0,0";"90,0";"1,3";"";"0,0"
"03/01/2019";"0900";"22,9";"23,5";"22,5";"96,0";"";"";"";"";"";"";"977,3";"";"0,0";"0,0";"1,8";"3,60";"0,0"
"03/01/2019";"1000";"24,4";"26,7";"22,5";"91,0";"";"";"";"";"";"";"977,7";"";"0,0";"315,0";"1,0";"296,10";"0,0"
"03/01/2019";"1100";"27,8";"29,0";"26,3";"77,0";"";"";"";"";"";"";"978,3";"";"0,0";"0,0";"3,2";"1005,30";"0,0"
"03/01/2019";"1200";"30,0";"31,3";"28,6";"65,0";"";"";"";"";"";"";"978,8";"";"2,0";"0,0";"7,3";"1773,90";"0,0"
"03/01/2019";"1300";"31,9";"33,1";"30,7";"57,0";"";"";"";"";"";"";"979,4";"";"3,0";"0,0";"8,9";"2524,50";"0,0"
"03/01/2019";"1400";"33,1";"33,8";"32,2";"53,0";"";"";"";"";"";"";"979,6";"";"3,0";"315,0";"10,2";"2798,10";"0,0"
"03/01/2019";"1500";"33,8";"35,5";"32,2";"48,0";"";"";"";"";"";"";"979,0";"";"4,0";"315,0";"9,7";"3114,90";"0,0"
"03/01/2019";"1600";"34,7";"36,0";"33,7";"45,0";"";"";"";"";"";"";"978,1";"";"4,0";"315,0";"11,1";"3102,00";"0,0"
"03/01/2019";"1700";"34,1";"35,8";"31,3";"46,0";"";"";"";"";"";"";"977,4";"";"4,0";"315,0";"12,4";"2198,40";"0,0"
"03/01/2019";"1800";"36,1";"36,9";"34,7";"40,0";"";"";"";"";"";"";"976,6";"";"4,0";"315,0";"10,5";"3298,50";"0,0"
"03/01/2019";"1900";"34,6";"36,4";"33,2";"46,0";"";"";"";"";"";"";"976,0";"";"4,0";"0,0";"12,9";"2533,20";"0,0"
"03/01/2019";"2000";"35,4";"36,0";"34,9";"42,0";"";"";"";"";"";"";"975,1";"";"4,0";"315,0";"10,1";"2186,10";"0,0"
"03/01/2019";"2100";"34,4";"35,7";"33,9";"45,0";"";"";"";"";"";"";"974,7";"";"3,0";"315,0";"8,8";"783,00";"0,0"
"03/01/2019";"2200";"34,1";"34,9";"33,6";"46,0";"";"";"";"";"";"";"975,0";"";"3,0";"315,0";"7,2";"468,90";"0,0"
"03/01/2019";"2300";"32,4";"33,9";"30,8";"51,0";"";"";"";"";"";"";"975,3";"";"1,0";"315,0";"4,9";"48,60";"0,0"
"04/01/2019";"0000";"30,2";"31,1";"29,2";"60,0";"";"";"";"";"";"";"976,4";"";"2,0";"315,0";"5,0";"";"0,0"
"04/01/2019";"0100";"29,0";"30,2";"28,0";"67,0";"";"";"";"";"";"";"977,1";"";"1,0";"315,0";"4,5";"0,90";"0,0"
"04/01/2019";"0200";"27,6";"28,2";"27,1";"75,0";"";"";"";"";"";"";"977,9";"";"0,0";"0,0";"2,4";"";"0,0"
"04/01/2019";"0300";"26,4";"27,5";"25,3";"81,0";"";"";"";"";"";"";"977,9";"";"0,0";"225,0";"1,6";"";"0,0"
"04/01/2019";"0400";"24,8";"25,5";"24,4";"90,0";"";"";"";"";"";"";"977,5";"";"0,0";"270,0";"4,0";"";"0,0"
"04/01/2019";"0500";"24,5";"25,3";"24,0";"90,0";"";"";"";"";"";"";"977,2";"";"0,0";"45,0";"2,5";"";"0,0"
"04/01/2019";"0600";"23,8";"24,5";"23,3";"93,0";"";"";"";"";"";"";"976,9";"";"0,0";"0,0";"1,3";"";"0,0"
"04/01/2019";"0700";"23,4";"23,8";"23,1";"94,0";"";"";"";"";"";"";"976,8";"";"0,0";"315,0";"1,7";"";"0,0"
"04/01/2019";"0800";"22,9";"23,3";"22,7";"95,0";"";"";"";"";"";"";"977,6";"";"0,0";"180,0";"1,6";"";"0,0"
"04/01/2019";"0900";"22,6";"23,0";"22,3";"96,0";"";"";"";"";"";"";"978,0";"";"0,0";"225,0";"0,9";"2,70";"0,0"
"04/01/2019";"1000";"24,0";"27,0";"22,5";"90,0";"";"";"";"";"";"";"978,5";"";"0,0";"90,0";"1,6";"301,50";"0,0"
"04/01/2019";"1100";"28,5";"30,5";"27,0";"72,0";"";"";"";"";"";"";"979,0";"";"0,0";"90,0";"1,2";"1000,80";"0,0"
"04/01/2019";"1200";"31,1";"32,9";"29,8";"61,0";"";"";"";"";"";"";"979,3";"";"1,0";"0,0";"4,6";"1764,90";"0,0"
"04/01/2019";"1300";"32,9";"34,1";"32,1";"55,0";"";"";"";"";"";"";"979,4";"";"2,0";"315,0";"5,7";"1940,40";"0,0"
"04/01/2019";"1400";"32,9";"34,7";"32,0";"53,0";"";"";"";"";"";"";"979,3";"";"2,0";"315,0";"6,2";"1030,80";"0,0"
"04/01/2019";"1500";"35,2";"36,6";"33,5";"43,0";"";"";"";"";"";"";"978,7";"";"3,0";"315,0";"6,9";"3770,10";"0,0"
"04/01/2019";"1600";"34,6";"36,8";"31,9";"47,0";"";"";"";"";"";"";"977,8";"";"3,0";"315,0";"7,9";"2187,90";"0,0"
"04/01/2019";"1700";"27,8";"31,5";"25,8";"85,0";"";"";"";"";"";"";"976,6";"";"2,0";"270,0";"8,7";"1972,80";"12,6"
"04/01/2019";"1800";"31,8";"33,3";"30,6";"65,0";"";"";"";"";"";"";"975,8";"";"2,0";"315,0";"10,8";"2223,60";"0,0"
"04/01/2019";"1900";"31,5";"32,7";"30,3";"58,0";"";"";"";"";"";"";"975,2";"";"2,0";"315,0";"6,9";"1437,60";"0,0"
"04/01/2019";"2000";"34,0";"36,2";"32,1";"52,0";"";"";"";"";"";"";"974,2";"";"1,0";"315,0";"3,6";"1974,00";"0,0"
"04/01/2019";"2100";"26,8";"33,0";"24,9";"79,0";"";"";"";"";"";"";"975,3";"";"6,0";"225,0";"13,3";"137,70";"1,4"
"04/01/2019";"2200";"25,1";"25,4";"24,8";"91,0";"";"";"";"";"";"";"976,5";"";"5,0";"225,0";"9,6";"77,40";"0,0"
"04/01/2019";"2300";"24,8";"25,2";"24,5";"89,0";"";"";"";"";"";"";"977,1";"";"4,0";"180,0";"8,0";"2,70";"0,0"
"05/01/2019";"0000";"24,1";"24,7";"23,7";"92,0";"";"";"";"";"";"";"977,5";"";"3,0";"180,0";"6,8";"";"1,4"
"05/01/2019";"0100";"23,7";"24,0";"23,5";"90,0";"";"";"";"";"";"";"978,2";"";"2,0";"135,0";"7,4";"";"0,2"
"05/01/2019";"0200";"23,9";"24,1";"23,6";"92,0";"";"";"";"";"";"";"978,9";"";"1,0";"45,0";"3,5";"";"0,0"
"05/01/2019";"0300";"23,8";"24,0";"23,6";"91,0";"";"";"";"";"";"";"979,2";"";"2,0";"45,0";"4,7";"";"0,0"
"05/01/2019";"0400";"23,5";"23,9";"23,3";"92,0";"";"";"";"";"";"";"978,2";"";"1,0";"45,0";"3,8";"";"0,0"
"05/01/2019";"0500";"23,1";"23,5";"22,7";"97,0";"";"";"";"";"";"";"977,4";"";"0,0";"90,0";"1,3";"";"0,0"
"05/01/2019";"0600";"23,2";"23,6";"23,0";"97,0";"";"";"";"";"";"";"976,8";"";"0,0";"90,0";"1,5";"";"0,0"
"05/01/2019";"0700";"23,3";"23,6";"23,0";"97,0";"";"";"";"";"";"";"977,0";"";"0,0";"45,0";"2,3";"";"0,0"
"05/01/2019";"0800";"23,5";"23,9";"23,2";"96,0";"";"";"";"";"";"";"977,3";"";"1,0";"45,0";"3,8";"";"0,0"
"05/01/2019";"0900";"23,7";"23,9";"23,6";"94,0";"";"";"";"";"";"";"978,1";"";"2,0";"45,0";"4,8";"0,90";"0,0"
"05/01/2019";"1000";"23,8";"24,2";"23,6";"92,0";"";"";"";"";"";"";"978,7";"";"2,0";"45,0";"4,5";"72,90";"0,0"
"05/01/2019";"1100";"24,4";"24,8";"24,0";"90,0";"";"";"";"";"";"";"979,0";"";"3,0";"90,0";"5,5";"324,00";"0,2"
"05/01/2019";"1200";"25,4";"26,7";"24,7";"87,0";"";"";"";"";"";"";"979,5";"";"2,0";"45,0";"5,0";"619,20";"0,0"
"05/01/2019";"1300";"27,4";"28,5";"26,4";"77,0";"";"";"";"";"";"";"980,2";"";"2,0";"0,0";"6,6";"1941,30";"0,0"
"05/01/2019";"1400";"28,0";"28,6";"27,3";"72,0";"";"";"";"";"";"";"980,4";"";"2,0";"315,0";"5,7";"1828,80";"0,0"
"05/01/2019";"1500";"28,3";"29,2";"27,7";"71,0";"";"";"";"";"";"";"979,9";"";"2,0";"315,0";"6,0";"1550,70";"0,0"
"05/01/2019";"1600";"29,2";"30,7";"28,3";"68,0";"";"";"";"";"";"";"979,2";"";"2,0";"270,0";"5,4";"2519,10";"0,0"
"05/01/2019";"1700";"30,9";"31,9";"30,1";"60,0";"";"";"";"";"";"";"978,3";"";"1,0";"270,0";"4,1";"3364,20";"0,0"
"05/01/2019";"1800";"31,5";"32,7";"30,3";"56,0";"";"";"";"";"";"";"977,4";"";"1,0";"225,0";"5,6";"3301,20";"0,0"
"05/01/2019";"1900";"31,8";"33,1";"30,8";"54,0";"";"";"";"";"";"";"976,8";"";"1,0";"270,0";"5,2";"1822,80";"0,0"
"05/01/2019";"2000";"30,5";"31,3";"30,0";"58,0";"";"";"";"";"";"";"976,0";"";"2,0";"270,0";"5,2";"770,40";"0,0"
"05/01/2019";"2100";"30,9";"32,5";"30,2";"56,0";"";"";"";"";"";"";"975,8";"";"1,0";"270,0";"4,6";"938,70";"0,0"
"05/01/2019";"2200";"30,8";"32,7";"29,4";"60,0";"";"";"";"";"";"";"976,3";"";"0,0";"225,0";"1,8";"289,80";"0,0"
"05/01/2019";"2300";"27,2";"29,7";"25,5";"85,0";"";"";"";"";"";"";"976,8";"";"0,0";"180,0";"0,7";"26,10";"0,0"
"06/01/2019";"0000";"26,2";"27,0";"25,3";"80,0";"";"";"";"";"";"";"977,1";"";"1,0";"90,0";"4,6";"";"0,0"
"06/01/2019";"0100";"25,0";"26,0";"24,5";"86,0";"";"";"";"";"";"";"977,8";"";"1,0";"90,0";"2,4";"";"0,0"
"06/01/2019";"0200";"24,9";"25,3";"24,6";"84,0";"";"";"";"";"";"";"978,2";"";"1,0";"0,0";"3,1";"";"0,0"
"06/01/2019";"0300";"24,4";"25,3";"24,1";"87,0";"";"";"";"";"";"";"978,3";"";"1,0";"0,0";"2,5";"";"0,0"
"06/01/2019";"0400";"24,4";"25,0";"24,1";"88,0";"";"";"";"";"";"";"977,8";"";"1,0";"0,0";"4,5";"";"0,0"
"06/01/2019";"0500";"24,0";"24,8";"23,3";"91,0";"";"";"";"";"";"";"977,2";"";"1,0";"90,0";"4,6";"";"0,0"
"06/01/2019";"0600";"23,3";"24,2";"23,0";"94,0";"";"";"";"";"";"";"976,8";"";"0,0";"90,0";"1,5";"";"0,0"
"06/01/2019";"0700";"23,6";"24,0";"23,2";"92,0";"";"";"";"";"";"";"976,5";"";"0,0";"0,0";"1,6";"";"0,0"
"06/01/2019";"0800";"23,4";"23,9";"23,1";"93,0";"";"";"";"";"";"";"976,6";"";"0,0";"0,0";"2,1";"";"0,0"
"06/01/2019";"0900";"22,9";"23,3";"22,6";"95,0";"";"";"";"";"";"";"977,2";"";"0,0";"90,0";"3,0";"5,40";"0,0"
"06/01/2019";"1000";"23,5";"24,5";"22,8";"94,0";"";"";"";"";"";"";"977,9";"";"1,0";"90,0";"4,4";"291,60";"0,0"
"06/01/2019";"1100";"25,2";"26,2";"24,4";"86,0";"";"";"";"";"";"";"978,5";"";"3,0";"90,0";"7,2";"792,00";"0,0"
"06/01/2019";"1200";"27,3";"28,4";"26,0";"78,0";"";"";"";"";"";"";"978,8";"";"3,0";"45,0";"7,8";"1572,30";"0,0"
"06/01/2019";"1300";"28,8";"30,1";"27,5";"71,0";"";"";"";"";"";"";"979,0";"";"4,0";"45,0";"7,9";"1872,00";"0,0"
"06/01/2019";"1400";"28,7";"29,2";"28,3";"70,0";"";"";"";"";"";"";"978,8";"";"2,0";"0,0";"6,0";"793,20";"0,0"
"06/01/2019";"1500";"27,8";"31,6";"24,7";"75,0";"";"";"";"";"";"";"977,9";"";"3,0";"315,0";"10,9";"466,20";"0,8"
"06/01/2019";"1600";"26,6";"28,3";"24,7";"87,0";"";"";"";"";"";"";"976,6";"";"1,0";"0,0";"4,9";"1476,00";"0,2"
"06/01/2019";"1700";"30,1";"32,0";"28,1";"70,0";"";"";"";"";"";"";"975,8";"";"3,0";"45,0";"7,0";"3057,60";"0,0"
"06/01/2019";"1800";"27,3";"32,2";"23,0";"79,0";"";"";"";"";"";"";"976,1";"";"4,0";"315,0";"10,8";"39,60";"5,2"
"06/01/2019";"1900";"23,2";"23,8";"22,8";"98,0";"";"";"";"";"";"";"975,5";"";"1,0";"180,0";"6,0";"195,30";"10,2"
"06/01/2019";"2000";"24,2";"24,9";"23,5";"97,0";"";"";"";"";"";"";"974,8";"";"1,0";"90,0";"2,5";"393,30";"0,0"
"06/01/2019";"2100";"25,1";"25,6";"24,7";"92,0";"";"";"";"";"";"";"974,4";"";"1,0";"135,0";"3,6";"415,80";"0,0"
"06/01/2019";"2200";"25,6";"26,0";"25,2";"88,0";"";"";"";"";"";"";"974,6";"";"1,0";"90,0";"3,9";"191,70";"0,0"
"06/01/2019";"2300";"25,5";"26,0";"25,0";"87,0";"";"";"";"";"";"";"975,1";"";"1,0";"90,0";"4,1";"10,80";"0,0"
"07/01/2019";"0000";"25,1";"25,6";"24,7";"86,0";"";"";"";"";"";"";"975,5";"";"1,0";"90,0";"4,5";"";"0,0"
"07/01/2019";"0100";"24,8";"25,1";"24,6";"87,0";"";"";"";"";"";"";"975,5";"";"2,0";"90,0";"4,9";"";"0,0"
"07/01/2019";"0200";"24,6";"24,9";"24,3";"89,0";"";"";"";"";"";"";"975,6";"";"3,0";"90,0";"7,4";"";"0,0"
"07/01/2019";"0300";"24,5";"24,9";"24,4";"90,0";"";"";"";"";"";"";"975,0";"";"4,0";"90,0";"7,4";"";"0,0"
"07/01/2019";"0400";"24,6";"24,9";"24,3";"90,0";"";"";"";"";"";"";"974,9";"";"3,0";"45,0";"6,9";"";"0,0"
"07/01/2019";"0500";"24,2";"24,5";"23,9";"92,0";"";"";"";"";"";"";"974,5";"";"1,0";"45,0";"5,0";"";"0,0"
"07/01/2019";"0600";"23,9";"24,2";"23,7";"93,0";"";"";"";"";"";"";"974,0";"";"2,0";"45,0";"4,3";"";"0,0"
"07/01/2019";"0700";"23,7";"24,1";"23,5";"92,0";"";"";"";"";"";"";"973,7";"";"2,0";"45,0";"4,4";"";"0,0"
"07/01/2019";"0800";"24,0";"24,6";"23,6";"90,0";"";"";"";"";"";"";"973,7";"";"3,0";"45,0";"6,3";"";"0,0"
"07/01/2019";"0900";"24,5";"24,9";"24,2";"88,0";"";"";"";"";"";"";"974,2";"";"3,0";"45,0";"6,8";"4,50";"0,0"
"07/01/2019";"1000";"25,0";"25,5";"24,5";"87,0";"";"";"";"";"";"";"975,3";"";"2,0";"45,0";"6,1";"168,30";"0,0"
"07/01/2019";"1100";"25,8";"26,5";"25,3";"85,0";"";"";"";"";"";"";"976,4";"";"2,0";"45,0";"5,4";"347,40";"0,0"
"07/01/2019";"1200";"26,6";"27,1";"26,3";"81,0";"";"";"";"";"";"";"977,1";"";"2,0";"45,0";"6,2";"540,90";"0,0"
"07/01/2019";"1300";"27,2";"27,7";"26,8";"78,0";"";"";"";"";"";"";"977,8";"";"2,0";"0,0";"7,0";"811,80";"0,0"
"07/01/2019";"1400";"26,7";"27,2";"25,8";"82,0";"";"";"";"";"";"";"978,1";"";"2,0";"0,0";"6,0";"787,50";"0,2"
"07/01/2019";"1500";"27,5";"28,5";"26,8";"80,0";"";"";"";"";"";"";"977,8";"";"3,0";"0,0";"6,3";"1441,80";"0,0"
"07/01/2019";"1600";"28,2";"30,4";"24,1";"78,0";"";"";"";"";"";"";"976,9";"";"3,0";"0,0";"9,4";"1648,80";"3,8"
"07/01/2019";"1700";"27,0";"30,8";"24,1";"88,0";"";"";"";"";"";"";"975,5";"";"2,0";"0,0";"5,7";"1645,20";"0,6"
"07/01/2019";"1800";"31,0";"31,9";"29,9";"71,0";"";"";"";"";"";"";"974,9";"";"3,0";"0,0";"8,8";"3027,60";"0,0"
"07/01/2019";"1900";"25,0";"31,6";"21,1";"84,0";"";"";"";"";"";"";"975,4";"";"7,0";"180,0";"16,5";"608,40";"8,2"
"07/01/2019";"2000";"21,4";"22,2";"21,0";"98,0";"";"";"";"";"";"";"976,2";"";"4,0";"180,0";"12,9";"411,30";"12,6"
"07/01/2019";"2100";"21,4";"21,7";"21,0";"99,0";"";"";"";"";"";"";"976,8";"";"1,0";"90,0";"4,4";"36,90";"4,0"
"07/01/2019";"2200";"21,6";"21,8";"21,4";"99,0";"";"";"";"";"";"";"977,9";"";"2,0";"90,0";"6,5";"17,10";"7,6"
"07/01/2019";"2300";"21,6";"21,9";"21,4";"100,0";"";"";"";"";"";"";"978,0";"";"3,0";"90,0";"6,2";"0,90";"2,0"
"08/01/2019";"0000";"21,9";"22,3";"21,7";"99,0";"";"";"";"";"";"";"977,9";"";"3,0";"90,0";"6,4";"";"0,4"
"08/01/2019";"0100";"22,2";"22,5";"22,0";"98,0";"";"";"";"";"";"";"977,9";"";"3,0";"90,0";"7,2";"";"0,0"
"08/01/2019";"0200";"22,4";"22,7";"22,2";"98,0";"";"";"";"";"";"";"978,6";"";"2,0";"90,0";"6,3";"";"0,0"
"08/01/2019";"0300";"22,3";"22,5";"22,2";"99,0";"";"";"";"";"";"";"979,2";"";"1,0";"135,0";"2,8";"";"0,0"
"08/01/2019";"0400";"22,6";"23,0";"22,3";"98,0";"";"";"";"";"";"";"978,9";"";"1,0";"90,0";"3,2";"";"0,0"
"08/01/2019";"0500";"22,8";"23,1";"22,7";"98,0";"";"";"";"";"";"";"978,8";"";"1,0";"90,0";"3,4";"";"0,0"
"08/01/2019";"0600";"23,0";"23,3";"22,8";"98,0";"";"";"";"";"";"";"978,6";"";"1,0";"90,0";"3,3";"";"0,6"
"08/01/2019";"0700";"23,0";"23,2";"22,8";"98,0";"";"";"";"";"";"";"978,9";"";"1,0";"90,0";"3,3";"";"0,0"
"08/01/2019";"0800";"23,0";"23,3";"22,8";"98,0";"";"";"";"";"";"";"979,2";"";"1,0";"90,0";"4,2";"";"0,0"
