"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/01/2021";"1200";"26,0";"26,8";"25,0";"83,0";"";"";"";"";"";"";"977,9";"";"4,0";"45,0";"9,1";"1513,80";"0,0"
"03/01/2021";"1300";"26,5";"28,1";"25,5";"79,0";"";"";"";"";"";"";"978,0";"";"4,0";"45,0";"8,4";"1478,70";"0,0"
"03/01/2021";"1400";"28,1";"28,8";"21,3";"73,0";"";"";"";"";"";"";"977,8";"";"4,0";"45,0";"7,5";"2522,70";"0,0"
"03/01/2021";"1500";"29,2";"30,8";"28,0";"71,0";"";"";"";"";"";"";"977,4";"";"3,0";"45,0";"6,8";"2534,40";"0,0"
"03/01/2021";"1600";"29,9";"31,2";"28,9";"68,0";"";"";"";"";"";"";"977,0";"";"3,0";"45,0";"7,6";"2893,50";"0,0"
"03/01/2021";"1700";"30,5";"31,5";"29,7";"68,0";"";"";"";"";"";"";"976,1";"";"2,0";"45,0";"6,0";"2371,50";"0,0"
"03/01/2021";"1800";"30,7";"31,9";"29,5";"68,0";"";"";"";"";"";"";"975,1";"";"2,0";"45,0";"5,0";"1566,00";"0,0"
"03/01/2021";"1900";"31,3";"32,0";"24,7";"64,0";"";"";"";"";"";"";"974,5";"";"2,0";"45,0";"4,1";"1800,90";"0,0"
"03/01/2021";"2000";"31,0";"31,6";"30,2";"67,0";"";"";"";"";"";"";"973,5";"";"2,0";"90,0";"4,4";"1847,70";"0,0"
"03/01/2021";"2100";"31,0";"31,7";"30,3";"66,0";"";"";"";"";"";"";"973,0";"";"2,0";"90,0";"4,6";"1259,10";"0,0"
"03/01/2021";"2200";"29,9";"30,8";"28,8";"71,0";"";"";"";"";"";"";"973,5";"";"2,0";"135,0";"5,3";"597,60";"0,0"
"03/01/2021";"2300";"27,1";"29,1";"26,0";"85,0";"";"";"";"";"";"";"973,5";"";"1,0";"135,0";"3,6";"35,10";"0,0"
"04/01/2021";"0000";"25,8";"26,5";"25,1";"89,0";"";"";"";"";"";"";"974,4";"";"3,0";"90,0";"7,8";"";"0,0"
"04/01/2021";"0100";"24,1";"25,4";"23,1";"83,0";"";"";"";"";"";"";"975,1";"";"3,0";"90,0";"7,3";"";"0,0"
"04/01/2021";"0200";"22,8";"23,4";"22,4";"85,0";"";"";"";"";"";"";"975,6";"";"1,0";"135,0";"5,4";"";"0,0"
"04/01/2021";"0300";"22,4";"23,0";"21,6";"86,0";"";"";"";"";"";"";"975,6";"";"0,0";"90,0";"3,1";"";"0,0"
"04/01/2021";"0400";"22,2";"22,7";"21,6";"89,0";"";"";"";"";"";"";"975,2";"";"2,0";"90,0";"4,7";"";"0,0"
"04/01/2021";"0500";"22,2";"22,6";"21,9";"91,0";"";"";"";"";"";"";"974,7";"";"2,0";"90,0";"4,8";"";"0,0"
"04/01/2021";"0600";"22,1";"22,7";"21,7";"93,0";"";"";"";"";"";"";"974,5";"";"2,0";"90,0";"4,8";"";"0,0"
"04/01/2021";"0700";"21,9";"22,4";"21,6";"93,0";"";"";"";"";"";"";"975,1";"";"2,0";"90,0";"4,3";"";"0,0"
"04/01/2021";"0800";"21,5";"22,0";"20,9";"92,0";"";"";"";"";"";"";"975,6";"";"2,0";"90,0";"4,8";"";"0,0"
"04/01/2021";"0900";"20,8";"21,5";"20,3";"92,0";"";"";"";"";"";"";"975,9";"";"2,0";"90,0";"5,1";"9,90";"0,0"
"04/01/2021";"1000";"21,0";"21,8";"20,2";"90,0";"";"";"";"";"";"";"976,4";"";"3,0";"90,0";"5,5";"260,10";"0,0"
"04/01/2021";"1100";"22,6";"23,4";"21,6";"85,0";"";"";"";"";"";"";"977,0";"";"3,0";"90,0";"7,3";"852,30";"0,0"
"04/01/2021";"1200";"23,6";"24,7";"22,7";"81,0";"";"";"";"";"";"";"978,0";"";"4,0";"45,0";"7,7";"1260,00";"0,0"
"04/01/2021";"1300";"24,9";"26,0";"23,8";"76,0";"";"";"";"";"";"";"978,6";"";"4,0";"45,0";"7,4";"2001,60";"0,0"
"04/01/2021";"1400";"26,2";"27,2";"23,8";"72,0";"";"";"";"";"";"";"978,0";"";"4,0";"45,0";"7,3";"2405,70";"0,0"
"04/01/2021";"1500";"27,4";"28,6";"25,7";"69,0";"";"";"";"";"";"";"977,4";"";"4,0";"45,0";"7,7";"2940,30";"0,0"
"04/01/2021";"1600";"28,6";"29,8";"21,0";"64,0";"";"";"";"";"";"";"977,0";"";"4,0";"45,0";"7,5";"3075,30";"0,0"
"04/01/2021";"1700";"29,0";"29,8";"26,3";"65,0";"";"";"";"";"";"";"976,5";"";"3,0";"45,0";"5,8";"2043,90";"0,0"
"04/01/2021";"1800";"29,3";"29,8";"23,2";"66,0";"";"";"";"";"";"";"975,8";"";"1,0";"45,0";"4,8";"1338,30";"0,0"
"04/01/2021";"1900";"29,7";"31,0";"23,9";"65,0";"";"";"";"";"";"";"975,3";"";"1,0";"45,0";"2,7";"1190,70";"0,0"
"04/01/2021";"2000";"29,0";"29,7";"22,5";"71,0";"";"";"";"";"";"";"974,7";"";"0,0";"180,0";"2,3";"541,80";"0,0"
"04/01/2021";"2100";"28,9";"29,5";"28,2";"74,0";"";"";"";"";"";"";"974,4";"";"2,0";"180,0";"3,5";"693,00";"0,0"
"04/01/2021";"2200";"26,7";"28,6";"20,6";"86,0";"";"";"";"";"";"";"975,2";"";"2,0";"45,0";"9,0";"126,00";"0,0"
"04/01/2021";"2300";"23,5";"24,2";"23,0";"96,0";"";"";"";"";"";"";"975,8";"";"2,0";"90,0";"6,6";"20,70";"0,0"
"05/01/2021";"0000";"23,0";"23,3";"20,7";"93,0";"";"";"";"";"";"";"976,5";"";"1,0";"180,0";"5,2";"";"0,0"
"05/01/2021";"0100";"23,0";"23,7";"22,5";"95,0";"";"";"";"";"";"";"977,3";"";"5,0";"45,0";"8,9";"";"0,0"
"05/01/2021";"0200";"22,9";"23,4";"22,7";"93,0";"";"";"";"";"";"";"977,7";"";"4,0";"45,0";"8,0";"";"0,0"
"05/01/2021";"0300";"22,6";"23,0";"15,8";"98,0";"";"";"";"";"";"";"977,5";"";"2,0";"45,0";"6,4";"";"0,0"
"05/01/2021";"0400";"22,4";"22,9";"15,7";"98,0";"";"";"";"";"";"";"977,1";"";"1,0";"45,0";"5,3";"";"0,0"
"05/01/2021";"0500";"22,1";"22,7";"17,3";"100,0";"";"";"";"";"";"";"975,9";"";"0,0";"0,0";"2,4";"";"0,0"
"05/01/2021";"0600";"22,0";"22,3";"19,2";"100,0";"";"";"";"";"";"";"974,8";"";"0,0";"0,0";"2,2";"";"0,0"
"05/01/2021";"0700";"22,0";"22,4";"21,8";"100,0";"";"";"";"";"";"";"974,5";"";"1,0";"90,0";"4,4";"";"0,0"
"05/01/2021";"0800";"21,9";"22,2";"21,7";"100,0";"";"";"";"";"";"";"975,1";"";"2,0";"90,0";"4,1";"";"0,0"
"05/01/2021";"0900";"21,9";"22,2";"21,7";"100,0";"";"";"";"";"";"";"976,0";"";"2,0";"90,0";"5,1";"0,90";"0,0"
"05/01/2021";"1000";"22,1";"22,5";"21,8";"100,0";"";"";"";"";"";"";"977,0";"";"2,0";"90,0";"4,5";"89,10";"0,0"
"05/01/2021";"1100";"22,6";"23,5";"22,1";"98,0";"";"";"";"";"";"";"977,5";"";"2,0";"90,0";"4,0";"416,70";"0,0"
"05/01/2021";"1200";"23,8";"24,2";"23,1";"93,0";"";"";"";"";"";"";"977,8";"";"3,0";"90,0";"6,0";"700,20";"0,0"
"05/01/2021";"1300";"23,9";"24,3";"23,6";"93,0";"";"";"";"";"";"";"978,0";"";"3,0";"90,0";"6,4";"531,90";"0,0"
"05/01/2021";"1400";"24,3";"25,5";"23,3";"95,0";"";"";"";"";"";"";"977,8";"";"3,0";"90,0";"6,3";"997,20";"0,0"
"05/01/2021";"1500";"24,9";"26,1";"20,6";"91,0";"";"";"";"";"";"";"977,3";"";"3,0";"45,0";"6,7";"900,00";"3,8"
"05/01/2021";"1600";"23,7";"24,2";"19,5";"99,0";"";"";"";"";"";"";"977,1";"";"2,0";"0,0";"6,8";"811,80";"1,4"
"05/01/2021";"1700";"24,2";"25,0";"19,7";"99,0";"";"";"";"";"";"";"976,3";"";"2,0";"45,0";"6,1";"1138,50";"1,4"
"05/01/2021";"1800";"25,3";"26,1";"21,2";"94,0";"";"";"";"";"";"";"975,4";"";"3,0";"45,0";"7,2";"1241,10";"0,0"
"05/01/2021";"1900";"26,4";"27,2";"19,2";"87,0";"";"";"";"";"";"";"974,4";"";"3,0";"0,0";"8,6";"1260,90";"0,0"
"05/01/2021";"2000";"26,3";"26,9";"16,1";"87,0";"";"";"";"";"";"";"973,6";"";"1,0";"0,0";"6,5";"488,70";"0,0"
"05/01/2021";"2100";"25,8";"26,4";"16,9";"94,0";"";"";"";"";"";"";"973,3";"";"1,0";"0,0";"4,5";"612,90";"0,0"
"05/01/2021";"2200";"25,1";"26,4";"14,9";"96,0";"";"";"";"";"";"";"973,9";"";"1,0";"0,0";"4,7";"239,40";"0,0"
"05/01/2021";"2300";"24,2";"24,8";"16,0";"99,0";"";"";"";"";"";"";"974,2";"";"1,0";"0,0";"2,8";"42,00";"0,0"
"06/01/2021";"0000";"23,6";"23,9";"16,4";"100,0";"";"";"";"";"";"";"975,1";"";"0,0";"0,0";"2,6";"";"0,0"
"06/01/2021";"0100";"23,3";"23,8";"16,1";"100,0";"";"";"";"";"";"";"975,8";"";"1,0";"45,0";"3,1";"";"0,0"
"06/01/2021";"0200";"23,2";"23,6";"16,6";"100,0";"";"";"";"";"";"";"976,5";"";"0,0";"0,0";"2,3";"";"0,0"
"06/01/2021";"0300";"23,0";"23,6";"22,4";"100,0";"";"";"";"";"";"";"976,4";"";"0,0";"315,0";"1,4";"";"0,0"
"06/01/2021";"0400";"22,4";"22,9";"19,5";"100,0";"";"";"";"";"";"";"975,8";"";"0,0";"45,0";"1,8";"";"0,0"
"06/01/2021";"0500";"22,4";"22,8";"15,8";"100,0";"";"";"";"";"";"";"975,5";"";"1,0";"0,0";"3,3";"";"0,0"
"06/01/2021";"0600";"22,3";"22,8";"16,6";"100,0";"";"";"";"";"";"";"975,2";"";"1,0";"0,0";"2,9";"";"0,0"
"06/01/2021";"0700";"22,8";"23,8";"18,5";"100,0";"";"";"";"";"";"";"975,6";"";"1,0";"0,0";"3,2";"";"0,0"
"06/01/2021";"0800";"23,2";"24,0";"16,2";"100,0";"";"";"";"";"";"";"976,2";"";"1,0";"0,0";"2,8";"";"0,0"
"06/01/2021";"0900";"23,3";"24,0";"15,3";"100,0";"";"";"";"";"";"";"977,0";"";"1,0";"315,0";"4,0";"1,80";"0,0"
"06/01/2021";"1000";"23,2";"24,0";"21,1";"98,0";"";"";"";"";"";"";"977,8";"";"2,0";"315,0";"5,7";"104,40";"0,0"
"06/01/2021";"1100";"23,5";"24,7";"22,5";"98,0";"";"";"";"";"";"";"978,3";"";"3,0";"270,0";"6,0";"621,00";"0,0"
"06/01/2021";"1200";"24,4";"25,6";"23,7";"92,0";"";"";"";"";"";"";"978,9";"";"2,0";"270,0";"5,2";"717,30";"0,0"
"06/01/2021";"1300";"26,0";"27,4";"24,2";"84,0";"";"";"";"";"";"";"979,3";"";"2,0";"270,0";"5,8";"1684,80";"0,0"
"06/01/2021";"1400";"26,7";"28,3";"25,7";"81,0";"";"";"";"";"";"";"979,5";"";"2,0";"315,0";"5,6";"1614,60";"0,0"
"06/01/2021";"1500";"27,9";"29,4";"26,6";"73,0";"";"";"";"";"";"";"979,1";"";"3,0";"270,0";"6,7";"2468,70";"0,0"
"06/01/2021";"1600";"29,1";"30,7";"27,7";"68,0";"";"";"";"";"";"";"978,5";"";"3,0";"270,0";"7,2";"3134,70";"0,0"
"06/01/2021";"1700";"30,1";"31,3";"29,0";"64,0";"";"";"";"";"";"";"978,0";"";"4,0";"225,0";"6,9";"3343,20";"0,0"
"06/01/2021";"1800";"30,6";"31,6";"29,4";"61,0";"";"";"";"";"";"";"977,4";"";"4,0";"225,0";"7,5";"3015,00";"0,0"
"06/01/2021";"1900";"30,6";"31,6";"29,8";"58,0";"";"";"";"";"";"";"977,0";"";"3,0";"225,0";"6,7";"2394,00";"0,0"
"06/01/2021";"2000";"30,9";"31,8";"30,0";"58,0";"";"";"";"";"";"";"976,3";"";"3,0";"225,0";"5,8";"1764,00";"0,0"
"06/01/2021";"2100";"30,7";"31,4";"30,0";"59,0";"";"";"";"";"";"";"975,8";"";"2,0";"225,0";"4,0";"1196,10";"0,0"
"06/01/2021";"2200";"30,1";"31,0";"29,1";"63,0";"";"";"";"";"";"";"975,7";"";"1,0";"225,0";"2,7";"524,70";"0,0"
"06/01/2021";"2300";"26,9";"29,4";"25,0";"83,0";"";"";"";"";"";"";"976,3";"";"1,0";"270,0";"2,0";"25,20";"0,0"
"07/01/2021";"0000";"24,4";"25,3";"23,8";"96,0";"";"";"";"";"";"";"976,8";"";"0,0";"135,0";"1,8";"";"0,0"
"07/01/2021";"0100";"23,5";"24,1";"22,8";"100,0";"";"";"";"";"";"";"977,7";"";"0,0";"270,0";"1,2";"";"0,0"
"07/01/2021";"0200";"22,6";"23,3";"22,0";"100,0";"";"";"";"";"";"";"978,5";"";"0,0";"0,0";"1,5";"";"0,0"
"07/01/2021";"0300";"22,3";"22,8";"21,9";"100,0";"";"";"";"";"";"";"978,5";"";"0,0";"180,0";"1,2";"";"0,0"
"07/01/2021";"0400";"22,3";"23,0";"21,9";"100,0";"";"";"";"";"";"";"978,0";"";"0,0";"225,0";"1,4";"";"0,0"
"07/01/2021";"0500";"22,0";"22,7";"21,6";"100,0";"";"";"";"";"";"";"977,1";"";"0,0";"180,0";"1,3";"";"0,0"
"07/01/2021";"0600";"21,9";"22,6";"21,5";"100,0";"";"";"";"";"";"";"976,6";"";"0,0";"225,0";"0,7";"";"0,0"
"07/01/2021";"0700";"21,8";"22,4";"21,4";"100,0";"";"";"";"";"";"";"976,6";"";"0,0";"180,0";"1,4";"";"0,0"
"07/01/2021";"0800";"22,1";"22,8";"21,7";"100,0";"";"";"";"";"";"";"977,0";"";"0,0";"180,0";"1,7";"";"0,0"
"07/01/2021";"0900";"22,7";"23,2";"22,2";"100,0";"";"";"";"";"";"";"977,5";"";"0,0";"180,0";"1,7";"0,90";"0,0"
"07/01/2021";"1000";"23,0";"23,8";"22,3";"100,0";"";"";"";"";"";"";"978,0";"";"2,0";"180,0";"5,0";"72,00";"0,0"
"07/01/2021";"1100";"23,7";"24,4";"23,3";"99,0";"";"";"";"";"";"";"978,5";"";"2,0";"180,0";"5,9";"175,50";"0,2"
"07/01/2021";"1200";"23,1";"24,0";"22,2";"100,0";"";"";"";"";"";"";"979,5";"";"1,0";"0,0";"4,1";"56,70";"9,8"
"07/01/2021";"1300";"23,4";"24,3";"22,7";"100,0";"";"";"";"";"";"";"980,1";"";"1,0";"135,0";"2,5";"375,30";"0,4"
"07/01/2021";"1400";"25,1";"27,0";"23,9";"91,0";"";"";"";"";"";"";"980,0";"";"2,0";"180,0";"4,1";"1626,30";"0,0"
"07/01/2021";"1500";"27,2";"28,1";"26,3";"77,0";"";"";"";"";"";"";"979,8";"";"2,0";"135,0";"4,7";"2962,80";"0,0"
"07/01/2021";"1600";"27,9";"29,0";"22,2";"76,0";"";"";"";"";"";"";"979,6";"";"1,0";"45,0";"3,3";"1828,80";"0,0"
"07/01/2021";"1700";"27,8";"28,8";"17,7";"77,0";"";"";"";"";"";"";"979,2";"";"1,0";"0,0";"3,4";"1394,10";"0,0"
"07/01/2021";"1800";"26,5";"28,2";"25,8";"89,0";"";"";"";"";"";"";"978,7";"";"1,0";"315,0";"3,1";"793,80";"0,4"
"07/01/2021";"1900";"25,7";"26,7";"24,9";"95,0";"";"";"";"";"";"";"977,7";"";"1,0";"270,0";"3,4";"513,00";"0,4"
"07/01/2021";"2000";"24,7";"25,5";"24,2";"94,0";"";"";"";"";"";"";"977,0";"";"2,0";"270,0";"4,3";"330,30";"0,0"
"07/01/2021";"2100";"24,6";"25,2";"24,2";"95,0";"";"";"";"";"";"";"976,9";"";"1,0";"270,0";"2,4";"345,60";"0,0"
"07/01/2021";"2200";"25,0";"25,8";"24,4";"94,0";"";"";"";"";"";"";"977,1";"";"1,0";"270,0";"4,3";"396,90";"0,0"
"07/01/2021";"2300";"24,6";"25,6";"23,8";"97,0";"";"";"";"";"";"";"977,4";"";"1,0";"270,0";"3,9";"53,10";"0,0"
"08/01/2021";"0000";"23,6";"24,6";"23,0";"100,0";"";"";"";"";"";"";"977,9";"";"0,0";"225,0";"0,7";"";"0,0"
"08/01/2021";"0100";"22,7";"23,5";"22,4";"100,0";"";"";"";"";"";"";"978,6";"";"0,0";"0,0";"1,3";"";"0,0"
"08/01/2021";"0200";"22,1";"22,9";"21,6";"100,0";"";"";"";"";"";"";"979,0";"";"0,0";"225,0";"1,0";"";"0,0"
"08/01/2021";"0300";"21,7";"22,2";"21,3";"100,0";"";"";"";"";"";"";"979,1";"";"0,0";"315,0";"1,5";"";"0,0"
"08/01/2021";"0400";"21,8";"22,3";"21,3";"100,0";"";"";"";"";"";"";"978,9";"";"0,0";"135,0";"1,2";"";"0,0"
"08/01/2021";"0500";"21,4";"22,2";"20,9";"100,0";"";"";"";"";"";"";"978,5";"";"0,0";"180,0";"2,0";"";"0,0"
"08/01/2021";"0600";"21,4";"22,2";"21,1";"100,0";"";"";"";"";"";"";"978,1";"";"0,0";"135,0";"1,1";"";"0,0"
"08/01/2021";"0700";"21,6";"22,3";"21,3";"100,0";"";"";"";"";"";"";"977,9";"";"0,0";"180,0";"2,1";"";"0,0"
"08/01/2021";"0800";"21,5";"22,1";"21,2";"100,0";"";"";"";"";"";"";"977,9";"";"0,0";"180,0";"1,5";"";"0,0"
